X1,X2,X3,X4,X5,X6,X7,class
0.277316795429215,0.967318556038663,0.784835475031286,0.231356615200639,0.382461579283699,0.882498705061153,0.0544939073733985,0
0.188538934336975,0.865637899376452,0.546021988382563,0.523776294896379,0.519352212082595,0.339283206500113,0.858097431482747,1
0.692820942495018,0.0783811616711318,0.227849250426516,0.0317885812837631,0.367125480668619,0.153867400949821,0.119221175322309,0
0.241394925396889,0.407721091760322,0.0432647177949548,0.473419066751376,0.18716464494355,0.762780881021172,0.6285839099437,0
0.101706903893501,0.0427573926281184,0.87118188617751,0.365452591329813,0.551001264713705,0.450759780826047,0.0308886922430247,0
0.965263749239966,0.090788384899497,0.111786963418126,0.989150071982294,0.484408854274079,0.275432113790885,0.450436822371557,1
0.901062593562528,0.566766115371138,0.475161754759029,0.51673494046554,0.808420388726518,0.336995832389221,0.870443280553445,1
0.308291660854593,0.720044140005484,0.781624939991161,0.95708885951899,0.316303234547377,0.707261319505051,0.351655028294772,1
0.383205848746002,0.236143616726622,0.971149060176685,0.759811039548367,0.242013720795512,0.776103730080649,0.363235213793814,0
0.645048970589414,0.685232253745198,0.0251586968079209,0.26037059398368,0.398066204972565,0.322224937612191,0.227025169879198,0
0.321452633477747,0.160547960316762,0.714161876123399,0.804638711735606,0.563945912290365,0.138107397826388,0.446126565570012,1
0.546716657234356,0.440792287932709,0.627211139071733,0.396078826626763,0.0152666496578604,0.944071589969099,0.253948567667976,0
0.269855168880895,0.15568385203369,0.812917849980295,0.383086367510259,0.313631419790909,0.169447462772951,0.876213284675032,1
0.729727412806824,0.905664272373542,0.324715558206663,0.728933826787397,0.296357773477212,0.545165952760726,0.396762260701507,0
0.366810106206685,0.696543162921444,0.75138835189864,0.0550995725207031,0.284271316835657,0.262219887925312,0.683197691803798,0
0.472171415109187,0.686416718875989,0.113716734107584,0.47651680582203,0.655804116046056,0.0509777253028005,0.0162454729434103,0
0.775254857260734,0.887128468137234,0.370715910103172,0.554006039863452,0.393145435024053,0.933926332509145,0.391704063396901,0
0.985143770463765,0.142086773179471,0.493830243125558,0.675309781217948,0.425042319111526,0.895410337019712,0.296236180700362,0
0.239505040226504,0.324328920803964,0.256749568041414,0.284895160235465,0.042920830892399,0.642202243441716,0.975288923131302,1
0.0132663967087865,0.969437987310812,0.190689533017576,0.472669267561287,0.251496693817899,0.839694092283025,0.953556534368545,0
0.803894608281553,0.320454872678965,0.424331603571773,0.47641626582481,0.260017229011282,0.158678179141134,0.835935265058652,1
0.163300841813907,0.848535092547536,0.555314179975539,0.630302262725309,0.934499191120267,0.173731574555859,0.0363396902102977,1
0.0454348248895258,0.638138464186341,0.740095858229324,0.375219260342419,0.92289153020829,0.697540867142379,0.207538184709847,0
0.223784036934376,0.36922441329807,0.654302526731044,0.215222623432055,0.627635123440996,0.463931635953486,0.669978885678574,1
0.178157326532528,0.293860214063898,0.321962855290622,0.509034612681717,0.580183628713712,0.710944099118933,0.768626284319907,0
0.479450470069423,0.398025351343676,0.276294294511899,0.684502215590328,0.400197912240401,0.858504050411284,0.340630786726251,0
0.642950509674847,0.102147887460887,0.522952783387154,0.970794898923486,0.572124042315409,0.818946530576795,0.393951011588797,0
0.840930053265765,0.506230728002265,0.165054999990389,0.912387500051409,0.13128172676079,0.0577495719771832,0.875405560946092,1
0.395831555593759,0.643281249329448,0.422072264598683,0.718455117428675,0.505696308566257,0.497401132015511,0.764265555189922,1
0.909198655514047,0.097424098988995,0.729831201722845,0.580592998303473,0.163792970357463,0.451080787926912,0.192143822088838,0
0.628717289771885,0.915483943419531,0.480093627702445,0.0597269518766552,0.5199759316165,0.338654669933021,0.303850163239986,0
0.349146293010563,0.915218167006969,0.405676354188472,0.527048960793763,0.645501278573647,0.0452976082451642,0.525254423962906,1
0.96086131921038,0.965884871315211,0.720374052412808,0.747429141309112,0.859177091624588,0.259546157903969,0.577537083765492,1
0.616803516168147,0.945752282626927,0.00510848499834538,0.080037692328915,0.0728547326289117,0.949258650420234,0.416924799326807,1
0.966527428478003,0.297905803890899,0.58842825749889,0.688636615639552,0.196981137618423,0.762430230388418,0.818462958559394,1
0.293596150353551,0.232429342810065,0.122671921039,0.474801097530872,0.0133920218795538,0.795492925681174,0.844714725157246,1
0.0914844805374742,0.705948390299454,0.392988628474995,0.919589779339731,0.778129969723523,0.198231222573668,0.905703466618434,1
0.0222024121321738,0.159573203884065,0.343821749091148,0.707643448840827,0.747993359807879,0.852453828789294,0.863282800884917,1
0.044884065631777,0.721959620947018,0.161171129206195,0.0734797383192927,0.800464153988287,0.707975138211623,0.878276449628174,0
0.545513699762523,0.880683780647814,0.17742281104438,0.119236228987575,0.289545416366309,0.158327727112919,0.529091747943312,1
0.253832248738036,0.195148942992091,0.843072306830436,0.579422431765124,0.126274642068893,0.0555171873420477,0.377432000823319,0
0.97582638845779,0.381750602275133,0.358517591608688,0.0850897636264563,0.73173419223167,0.452999340603128,0.557243729010224,1
0.180506683187559,0.00137175945565104,0.858747134683654,0.663563730427995,0.592312501277775,0.515081105520949,0.132818012498319,0
0.985091015929356,0.704109872691333,0.85154989361763,0.940036212094128,0.572784323478118,0.0525770231615752,0.850405663717538,1
0.0186639500316232,0.45085593406111,0.110538738546893,0.132950418628752,0.547079610871151,0.744288168847561,0.231853017117828,0
0.296305446187034,0.0905600776895881,0.422959145624191,0.560563171748072,0.594162254361436,0.0658544113393873,0.590488560032099,1
0.583052724134177,0.691337749129161,0.512540388619527,0.448093525599688,0.780539039522409,0.630597745999694,0.493808774044737,1
0.457536072935909,0.755491845309734,0.0783975780941546,0.923174172407016,0.323451151605695,0.0450156005099416,0.0404609409160912,0
0.393731974530965,0.232967448653653,0.315664876252413,0.575948032084852,0.435115751577541,0.903164100134745,0.879959146259353,1
0.993644358823076,0.755413422361016,0.923703921260312,0.60385136352852,0.0994252299424261,0.486584451049566,0.816523539600894,1
0.875833204016089,0.764302753144875,0.126765631139278,0.2516354622785,0.995356406550854,0.149819063255563,0.682925201021135,1
0.204006263520569,0.409277682425454,0.572439994895831,0.889278447488323,0.311447182670236,0.36880542174913,0.320667010033503,0
0.395379326306283,0.152984691550955,0.629487839993089,0.26777432160452,0.349226442864165,0.271337535232306,0.167672119801864,0
0.354399956064299,0.504688272951171,0.0258919151965529,0.123712329659611,0.114559704670683,0.963999486295506,0.867420181864873,0
0.164377296110615,0.519955273484811,0.762672175886109,0.311245300574228,0.344844085164368,0.409756671404466,0.456290248548612,1
0.26540487841703,0.449112818110734,0.27517956495285,0.325424087001011,0.716164749348536,0.773198169190437,0.889985184883699,0
0.663941829930991,0.355064074741676,0.945486744167283,0.545860457001254,0.627344814827666,0.0394659580197185,0.298281367635354,0
0.737015387509018,0.240543052786961,0.977680684765801,0.383435210911557,0.141464886022732,0.953445610124618,0.555707331513986,1
0.626484019914642,0.973957551643252,0.0758171298075467,0.619239198975265,0.914500172948465,0.0444470706861466,0.406101839616895,1
0.668828910915181,0.716858657775447,0.352840007981285,0.465304739307612,0.189249880379066,0.329169205855578,0.467326634097844,1
0.539838067954406,0.535651324782521,0.207880337489769,0.120329411700368,0.819912836654112,0.0564471569377929,0.662700216518715,1
0.283454495482147,0.498815063154325,0.396820490481332,0.771262384252623,0.471195080550388,0.2626707109157,0.606331759365276,1
0.327941541559994,0.377638380043209,0.762412854935974,0.0176866007968783,0.233276604907587,0.341729471227154,0.63354170625098,0
0.102720966096967,0.577783975051716,0.788324028952047,0.76556344749406,0.929751566145569,0.711620238143951,0.6052724448964,1
0.13647973164916,0.962954475311562,0.273691711714491,0.476217381190509,0.150323411216959,0.0846804059110582,0.519239958608523,1
0.336070135002956,0.779632849618793,0.3490731860511,0.656561545096338,0.00147789972834289,0.594434230355546,0.824570669326931,1
0.867999927140772,0.536958272801712,0.86251254635863,0.69066362711601,0.888693696120754,0.706457604886964,0.857306067366153,1
0.119079218478873,0.687462447909638,0.621917463839054,0.35798226762563,0.00185711681842804,0.837849343195558,0.49810330895707,1
0.651920466450974,0.779479287564754,0.723215071484447,0.915463173529133,0.899363896576688,0.0425824392586946,0.749893881380558,1
0.861146117094904,0.76234836387448,0.0231301237363368,0.452334031229839,0.591023331973702,0.457496795104817,0.359491006471217,0
0.482014247449115,0.40752325206995,0.821785141481087,0.468843336217105,0.888112456537783,0.896113888593391,0.63015224202536,1
0.604332406073809,0.116892940597609,0.95688528008759,0.388722285628319,0.0645619230344892,0.95876669511199,0.736152135068551,0
0.640462175710127,0.668929560808465,0.364364749984816,0.863417719723657,0.417909235926345,0.980341021670029,0.0712402206845582,0
0.677397378487512,0.990471806842834,0.427703554742038,0.974359795451164,0.164227151311934,0.362180035561323,0.346787970978767,0
0.922136317705736,0.952643642667681,0.0317150542978197,0.894919833866879,0.687771695898846,0.63504591351375,0.622795259347185,1
0.464435848407447,0.556638094829395,0.00426723924465477,0.0283742125611752,0.862135156290606,0.31404699687846,0.180133660789579,0
0.685421788133681,0.688361616339535,0.637901386246085,0.622869666432962,0.416427534539253,0.444144908105955,0.000570522155612707,0
0.353342645335943,0.297297141281888,0.671603712253273,0.295266494387761,0.786053627030924,0.400012784637511,0.531388920033351,1
0.868311447789893,0.410439887316898,0.858123119222,0.874369179364294,0.288930748123676,0.409362428821623,0.850532291689888,1
0.866605149582028,0.138164390577003,0.734411330427974,0.182596063707024,0.480171252274886,0.0709826131351292,0.752554503967986,1
0.873684976249933,0.715283155906945,0.973590466193855,0.539353106636554,0.562961104791611,0.325495037483051,0.478466552915052,1
0.837742240866646,0.711943498579785,0.389244145480916,0.38331977953203,0.219398212619126,0.25287181767635,0.890618327539414,1
0.182431370951235,0.695466518169269,0.218499390175566,0.911416701041162,0.473505259491503,0.599187326384708,0.831182508030906,1
0.595842773327604,0.738165500806645,0.579044283600524,0.75335984909907,0.245230897329748,0.402030343655497,0.435303197940812,1
0.0822134267073125,0.13629122916609,0.97127534286119,0.967570829670876,0.607115743681788,0.747030824888498,0.385464416816831,1
0.0894942248705775,0.929614512482658,0.0431723294313997,0.921228453051299,0.38261342421174,0.249534035334364,0.017285815672949,0
0.932011956814677,0.513083346420899,0.922500779852271,0.447849556338042,0.369812614284456,0.282188266981393,0.634125648066401,1
0.344247134635225,0.686149506364018,0.238349352730438,0.426385458791628,0.0131737457122654,0.7565982141532,0.00999835669063032,0
0.222046503797174,0.905861967941746,0.411933311028406,0.888823955319822,0.316492597572505,0.377147537656128,0.597549495054409,1
0.135456671006978,0.302601492032409,0.525597776286304,0.404681587824598,0.801644531777129,0.270460652187467,0.272230607224628,0
0.0981997200287879,0.375987990759313,0.868757152697071,0.478377166436985,0.634423638461158,0.43920051609166,0.14162838482298,0
0.423667475581169,0.297417617635801,0.54015195555985,0.611318997340277,0.367147750221193,0.30681672366336,0.423058009007946,0
0.972907153656706,0.229753721505404,0.555134221212938,0.746938299853355,0.575574919115752,0.334845657460392,0.202303132042289,0
0.700543537503108,0.570033087860793,0.710887209977955,0.66873190109618,0.925950410310179,0.029124672524631,0.880779490340501,1
0.439647280843928,0.377908694790676,0.594345493009314,0.9782336615026,0.873315313598141,0.283379421569407,0.489857292966917,1
0.905261878389865,0.63813499128446,0.915809215046465,0.752073205076158,0.445363661274314,0.901906517101452,0.18019323493354,0
0.074514975072816,0.59923437400721,0.635426214197651,0.804353623418137,0.0406049746088684,0.475343481171876,0.473476128652692,1
0.365147184114903,0.704795059747994,0.219660270027816,0.399133644532412,0.451671718619764,0.742613433394581,0.0951648713089526,0
0.952350010629743,0.390888018999249,0.987220240058377,0.980742211220786,0.000918506644666195,0.208712175022811,0.871663532685488,1
0.797671049367636,0.367546192836016,0.560121854767203,0.692068804288283,0.107776594581082,0.285969919292256,0.466157538117841,1
0.277443970320746,0.389861945761368,0.573065859032795,0.758428920060396,0.942018140805885,0.671055332990363,0.73379553668201,1
0.311169072287157,0.347077841637656,0.338625693926588,0.152462914586067,0.848376089474186,0.728943753056228,0.0156519564334303,0
0.979035943280905,0.422136834356934,0.0579089615494013,0.09858124749735,0.250133001245558,0.602504986338317,0.00382873811759055,0
0.137907860334963,0.672891655704007,0.817141162231565,0.348931327462196,0.251715780701488,0.428879214916378,0.946402829606086,1
0.283962718211114,0.352573910960928,0.770943657960743,0.805807520635426,0.77357813064009,0.444788352586329,0.960560950217769,1
0.835247185314074,0.464089726330712,0.333700411953032,0.954907807288691,0.69887186633423,0.502358437981457,0.639825749909505,1
0.0454916940070689,0.534641167614609,0.985664874780923,0.830882470589131,0.135412242962047,0.549123696284369,0.191208887146786,0
0.187740976689383,0.00546919461339712,0.321784554049373,0.951567350886762,0.471711517777294,0.794290192890912,0.51643915916793,1
0.391498798737302,0.651080352021381,0.304402521578595,0.760188228683546,0.88335370272398,0.799231594195589,0.572258583270013,1
0.426697022514418,0.657655018847436,0.909149555722252,0.07248913962394,0.284233388956636,0.73520446382463,0.219971668673679,0
0.622670154087245,0.275124322157353,0.477730676764622,0.0545086625497788,0.0211840928532183,0.0176694507244974,0.705040041357279,1
0.249225831590593,0.117725794902071,0.264470129972324,0.397549023618922,0.0188121031969786,0.550905122421682,0.392214556923136,0
0.347238772548735,0.297026187414303,0.068710021674633,0.518574028974399,0.50270064547658,0.935260147089139,0.0226960622239858,0
0.402120842831209,0.710652864305303,0.778974670916796,0.158188350964338,0.289269895292819,0.49798858189024,0.972969073802233,1
0.608052014838904,0.681451124837622,0.507219970459118,0.172911806497723,0.06688591116108,0.756286868127063,0.629099685000256,1
0.344743537250906,0.882445059716702,0.755370357073843,0.797193341655657,0.906527223996818,0.0129815230611712,0.47879485716112,1
0.283454212127253,0.847887946525589,0.69821372628212,0.210826043738052,0.0882366294972599,0.285429451148957,0.173349933931604,0
0.277052549878135,0.161891269497573,0.87801841692999,0.530526179354638,0.472429442917928,0.475984320510179,0.492538609309122,1
0.423287166748196,0.984292734181508,0.569187722867355,0.0149840516969562,0.35637179412879,0.369799884734675,0.876257271505892,1
0.592008281266317,0.329447725787759,0.354189245030284,0.0197517010383308,0.530085906153545,0.187326943268999,0.658342666225508,0
0.594127003336325,0.774298198753968,0.370525331003591,0.937368872808293,0.695089840795845,0.965960282832384,0.952456215396523,1
0.970943584572524,0.454857147531584,0.0584233943372965,0.496866634814069,0.783065155381337,0.121668434236199,0.567414059303701,1
0.737001375993714,0.888206346426159,0.353937219595537,0.702561743091792,0.688314805738628,0.90545303071849,0.0543226287700236,1
0.885946740861982,0.666208144044504,0.881150518311188,0.455953462049365,0.838310298509896,0.270115951774642,0.676367230480537,1
0.609091878170148,0.340156275546178,0.223625832237303,0.643794438336045,0.815202373079956,0.448217630852014,0.289366538636386,0
0.530809932155535,0.550512700108811,0.521260639186949,0.0716678712051362,0.687963888281956,0.74027959886007,0.406425643712282,1
0.0208392115309834,0.294948109425604,0.960031080758199,0.641204560408369,0.571958555607125,0.240712343016639,0.601982762338594,1
0.0664720791392028,0.438454699702561,0.390337652293965,0.326020995853469,0.751084206392989,0.0244821533560753,0.757050371263176,0
0.737779674818739,0.653425114229321,0.0714133388828486,0.711999797029421,0.518634027568623,0.435885393293574,0.527885041665286,1
0.86437333538197,0.941725151613355,0.84050816623494,0.645907782716677,0.215538523392752,0.629098956938833,0.0947096680756658,1
0.942257098387927,0.927807795116678,0.530170096550137,0.92518975934945,0.659877377329394,0.290173397632316,0.88919350062497,1
0.430265080183744,0.0526537843979895,0.387615817133337,0.687872669426724,0.761480167275295,0.908172169001773,0.653045778162777,0
0.296667726943269,0.335543330293149,0.890803800430149,0.099474259885028,0.333358827978373,0.171494265086949,0.307436424074695,0
0.316781588830054,0.193618548801169,0.547037804732099,0.387241223594174,0.789709179662168,0.178008252056316,0.82870218413882,1
0.710343054495752,0.723123391158879,0.379365042084828,0.761516578029841,0.0720704975537956,0.735495075350627,0.811714572599158,1
0.70003647194244,0.393684571608901,0.935180360917002,0.976825931575149,0.861231744522229,0.905738863395527,0.182659917743877,1
0.454743328504264,0.355703649809584,0.504759023664519,0.690262528602034,0.127691523637623,0.996765569085255,0.47949518612586,1
0.513619081815705,0.783824577927589,0.257467290386558,0.38125975150615,0.678206296637654,0.487296811304986,0.828976714517921,1
0.0392623133957386,0.286782261449844,0.00125429569743574,0.955575546715409,0.698957244865596,0.558559599565342,0.0365673368796706,0
0.0423768803011626,0.447396357310936,0.251235500676557,0.839328344212845,0.896662675542757,0.560785890091211,0.387132702860981,0
0.407153603387997,0.540678615681827,0.874437238555402,0.538146760081872,0.796991035807878,0.35740018915385,0.388762210728601,0
0.290844464907423,0.98779289261438,0.289761925814673,0.697605614317581,0.748636500444263,0.301259029423818,0.150468136416748,0
0.953243666794151,0.898808127036318,0.823753194883466,0.564945797203109,0.452440004562959,0.738651017891243,0.230055250460282,0
0.00608259765431285,0.585428800666705,0.382403031224385,0.294921102467924,0.340352311963215,0.609350595856085,0.720230341888964,1
0.25847062561661,0.892910030903295,0.316101830685511,0.256364066153765,0.952460715314373,0.0281375180929899,0.264237005030736,0
0.976274640997872,0.239740301854908,0.107324536889791,0.555100081721321,0.871771457605064,0.826784463832155,0.905349676962942,1
0.487183759221807,0.412024363875389,0.814279590034857,0.354568507755175,0.113479564199224,0.46989305713214,0.22866586712189,0
0.35942265111953,0.233412826899439,0.609588518738747,0.0478585176169872,0.933071857318282,0.993393060052767,0.772804728941992,1
0.69587201019749,0.035112508572638,0.612352547002956,0.739837411791086,0.344011735869572,0.728582562180236,0.413064608583227,1
0.949568025069311,0.432773365406319,0.427132410695776,0.391079044668004,0.459956608712673,0.991514206631109,0.62696939567104,1
0.156794906593859,0.00888858665712178,0.744718985864893,0.720681418199092,0.300914277555421,0.205697894562036,0.384307020576671,0
0.400790709303692,0.676852707052603,0.885154942283407,0.728506377665326,0.823108409065753,0.865783360553905,0.789168701507151,1
0.150870941346511,0.384983956813812,0.89329923922196,0.039530414622277,0.640451156068593,0.8681757429149,0.259379373397678,0
0.57032382953912,0.864333444042131,0.471430473960936,0.763705982360989,0.146813550498337,0.984310385538265,0.299001172650605,1
0.755763197084889,0.285146335838363,0.0859518009237945,0.442084439331666,0.43966232216917,0.600516791222617,0.231763273710385,0
0.782107077306136,0.282381517579779,0.185023497324437,0.473440378438681,0.653552668169141,0.254555074730888,0.99753821385093,1
0.634429888101295,0.891313982661813,0.861090060090646,0.210714613087475,0.184647177811712,0.976502886973321,0.135402775136754,0
